,OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
434,3/14/2015,1/14/2002,SO45666,326,14738,4,1,1
435,3/14/2015,2/17/2002,SO45664,312,14713,8,1,1
436,3/15/2015,2/17/2002,SO45670,310,11541,1,1,1
437,3/15/2015,12/7/2001,SO45673,312,19790,9,1,1
438,3/15/2015,11/28/2001,SO45677,348,11895,9,1,1
439,3/15/2015,2/8/2002,SO45669,314,11528,4,1,1
440,3/15/2015,2/20/2002,SO45668,312,11298,4,1,1
441,3/15/2015,1/15/2002,SO45674,314,19948,9,1,1
442,3/15/2015,12/6/2001,SO45676,349,11765,9,1,1
443,3/15/2015,2/25/2002,SO45671,312,11628,4,1,1
444,3/15/2015,2/18/2002,SO45672,340,19438,8,1,1
445,3/15/2015,2/28/2002,SO45675,340,25829,9,1,1
446,3/16/2015,1/9/2002,SO45679,314,11540,4,1,1
447,3/16/2015,11/27/2001,SO45681,314,19789,9,1,1
448,3/16/2015,12/21/2001,SO45680,310,23283,6,1,1
449,3/16/2015,12/18/2001,SO45678,313,11281,4,1,1
450,3/16/2015,2/26/2002,SO45682,312,19950,9,1,1
451,3/17/2015,12/13/2001,SO45685,322,18132,7,1,1
452,3/17/2015,1/31/2002,SO45691,344,11898,9,1,1
453,3/17/2015,1/17/2002,SO45684,345,11485,10,1,1
454,3/17/2015,12/27/2001,SO45687,344,26005,1,1,1
455,3/17/2015,1/6/2002,SO45688,320,14741,4,1,1
456,3/17/2015,2/25/2002,SO45690,310,19958,9,1,1
457,3/17/2015,11/30/2001,SO45683,311,14709,8,1,1
458,3/17/2015,2/28/2002,SO45686,346,25998,1,1,1
459,3/17/2015,2/22/2002,SO45689,312,19773,9,1,1
460,3/18/2015,12/8/2001,SO45698,326,14747,4,1,1
461,3/18/2015,12/17/2001,SO45699,336,14750,4,1,1
462,3/18/2015,12/11/2001,SO45694,312,15097,10,1,1
463,3/18/2015,2/10/2002,SO45697,314,11516,4,1,1
464,3/18/2015,1/29/2002,SO45696,314,11326,4,1,1
465,3/18/2015,1/16/2002,SO45695,311,11292,4,1,1
466,3/18/2015,12/22/2001,SO45693,313,15083,10,1,1
467,3/18/2015,3/2/2002,SO45692,313,14425,8,1,1
468,3/19/2015,2/18/2002,SO45702,320,18131,7,1,1
469,3/19/2015,2/9/2002,SO45703,310,19947,9,1,1
470,3/19/2015,11/26/2001,SO45700,310,11278,1,1,1
471,3/19/2015,3/1/2002,SO45701,311,11538,4,1,1
472,3/20/2015,2/9/2002,SO45706,313,11267,4,1,1
473,3/20/2015,2/16/2002,SO45710,310,19963,9,1,1
474,3/20/2015,1/24/2002,SO45705,311,23378,6,1,1
475,3/20/2015,12/10/2001,SO45707,345,11904,9,1,1
476,3/20/2015,3/3/2002,SO45711,313,19621,9,1,1
477,3/20/2015,1/30/2002,SO45712,346,11767,9,1,1
478,3/20/2015,1/4/2002,SO45708,313,19765,9,1,1
479,3/20/2015,12/29/2001,SO45704,312,14772,8,1,1
480,3/20/2015,2/16/2002,SO45709,313,19793,9,1,1
481,3/21/2015,3/5/2002,SO45714,312,11534,4,1,1
482,3/21/2015,1/30/2002,SO45713,314,15088,10,1,1
483,3/21/2015,12/22/2001,SO45715,310,19770,9,1,1
484,3/21/2015,12/3/2001,SO45716,310,19783,9,1,1
485,3/22/2015,3/2/2002,SO45721,345,11766,9,1,1
486,3/22/2015,11/27/2001,SO45717,310,11325,1,1,1
487,3/22/2015,2/5/2002,SO45719,350,20000,6,1,1
488,3/22/2015,2/8/2002,SO45718,311,11272,4,1,1
489,3/22/2015,3/6/2002,SO45722,351,11908,9,1,1
490,3/22/2015,1/19/2002,SO45720,313,19653,9,1,1
491,3/23/2015,1/14/2002,SO45723,311,11290,4,1,1
492,3/23/2015,1/15/2002,SO45726,313,12614,7,1,1
493,3/23/2015,1/18/2002,SO45724,312,12620,7,1,1
494,3/23/2015,1/13/2002,SO45727,350,11909,9,1,1
495,3/23/2015,11/24/2001,SO45725,312,14789,8,1,1
496,3/24/2015,12/11/2001,SO45738,346,11900,9,1,1
497,3/24/2015,1/4/2002,SO45735,314,19792,9,1,1
498,3/24/2015,3/9/2002,SO45732,311,11537,4,1,1
499,3/24/2015,12/24/2001,SO45734,314,11630,1,1,1
500,3/24/2015,12/29/2001,SO45731,310,11286,4,1,1
501,3/24/2015,1/21/2002,SO45737,311,19965,9,1,1
502,3/24/2015,3/1/2002,SO45739,348,11903,9,1,1
503,3/24/2015,11/28/2001,SO45728,313,14426,8,1,1
504,3/24/2015,3/1/2002,SO45736,310,19960,9,1,1
505,3/24/2015,3/5/2002,SO45730,350,28471,7,1,1
506,3/24/2015,2/21/2002,SO45729,313,15087,10,1,1
507,3/24/2015,12/21/2001,SO45733,311,11624,4,1,1
508,3/25/2015,1/27/2002,SO45742,312,19620,9,1,1
509,3/25/2015,11/26/2001,SO45744,351,11894,9,1,1
510,3/25/2015,2/13/2002,SO45741,314,19788,9,1,1
511,3/25/2015,1/10/2002,SO45740,314,19786,9,1,1
512,3/25/2015,1/12/2002,SO45743,313,19631,9,1,1
513,3/26/2015,2/19/2002,SO45753,311,19966,9,1,1
514,3/26/2015,3/6/2002,SO45751,340,14739,4,1,1
515,3/26/2015,1/6/2002,SO45752,314,19772,9,1,1
516,3/26/2015,12/4/2001,SO45747,314,11539,4,1,1
517,3/26/2015,2/1/2002,SO45745,312,15089,10,1,1
518,3/26/2015,12/12/2001,SO45750,345,26001,1,1,1
519,3/26/2015,2/19/2002,SO45749,311,14797,8,1,1
520,3/26/2015,2/5/2002,SO45748,332,18046,7,1,1
521,3/26/2015,2/12/2002,SO45746,312,23376,6,1,1
522,3/27/2015,2/2/2002,SO45754,311,11529,1,1,1
523,3/27/2015,1/31/2002,SO45755,314,11536,4,1,1
524,3/27/2015,2/27/2002,SO45756,313,11625,4,1,1
525,3/28/2015,12/12/2001,SO45760,311,11329,4,1,1
526,3/28/2015,3/8/2002,SO45762,312,12621,7,1,1
527,3/28/2015,2/17/2002,SO45764,310,19652,9,1,1
528,3/28/2015,2/24/2002,SO45761,314,11629,4,1,1
529,3/28/2015,2/10/2002,SO45758,312,15106,10,1,1
530,3/28/2015,12/7/2001,SO45763,314,19959,9,1,1
531,3/28/2015,2/2/2002,SO45759,313,11295,4,1,1
532,3/28/2015,2/23/2002,SO45757,312,12561,7,1,1
533,3/29/2015,1/20/2002,SO45769,314,11327,4,1,1
534,3/29/2015,2/4/2002,SO45766,312,11297,4,1,1
535,3/29/2015,1/19/2002,SO45767,310,11299,4,1,1
536,3/29/2015,1/5/2002,SO45765,350,11245,8,1,1
537,3/29/2015,1/11/2002,SO45770,311,19956,9,1,1
538,3/29/2015,12/9/2001,SO45768,310,11324,4,1,1
539,3/30/2015,3/7/2002,SO45771,314,11271,4,1,1
540,3/30/2015,12/16/2001,SO45773,311,19949,9,1,1
541,3/30/2015,1/25/2002,SO45772,313,19785,9,1,1
542,3/30/2015,12/16/2001,SO45774,312,11261,4,1,1
543,3/31/2015,2/23/2002,SO45775,314,14207,8,1,1
544,3/31/2015,2/8/2002,SO45776,313,23281,6,1,1
545,3/31/2015,12/16/2001,SO45778,351,26002,1,1,1
546,3/31/2015,12/22/2001,SO45777,346,11907,9,1,1
547,4/1/2015,2/13/2002,SO45818,328,14868,4,1,1
548,4/1/2015,3/10/2002,SO45819,312,20160,9,1,1
549,4/1/2015,3/4/2002,SO45817,311,14801,8,1,1
550,4/1/2015,1/9/2002,SO45820,340,25832,9,1,1
551,4/1/2015,12/20/2001,SO45816,313,11830,4,1,1
552,4/2/2015,2/4/2002,SO45821,346,26041,1,1,1
553,4/2/2015,3/7/2002,SO45822,312,20246,9,1,1
554,4/2/2015,2/12/2002,SO45823,311,20253,9,1,1
555,4/3/2015,1/28/2002,SO45828,330,14753,1,1,1
556,4/3/2015,1/19/2002,SO45829,310,20245,9,1,1
557,4/3/2015,1/14/2002,SO45825,314,23725,6,1,1
558,4/3/2015,12/16/2001,SO45830,314,20151,9,1,1
559,4/3/2015,3/12/2002,SO45832,351,11916,9,1,1
560,4/3/2015,12/12/2001,SO45827,312,15440,10,1,1
561,4/3/2015,1/1/2002,SO45826,310,23858,6,1,1
562,4/3/2015,12/9/2001,SO45824,312,11696,1,1,1
563,4/3/2015,1/9/2002,SO45831,313,20158,9,1,1
564,4/4/2015,3/8/2002,SO45837,348,26050,1,1,1
565,4/4/2015,1/28/2002,SO45838,311,20213,9,1,1
566,4/4/2015,2/9/2002,SO45833,313,11815,1,1,1
567,4/4/2015,12/23/2001,SO45834,312,11816,4,1,1
568,4/4/2015,2/7/2002,SO45836,311,14823,8,1,1
569,4/4/2015,3/11/2002,SO45839,349,11915,9,1,1
570,4/4/2015,1/13/2002,SO45835,313,11688,1,1,1
571,4/5/2015,1/14/2002,SO45844,312,11812,1,1,1
572,4/5/2015,3/14/2002,SO45842,314,11742,4,1,1
573,4/5/2015,1/18/2002,SO45841,311,12804,7,1,1
574,4/5/2015,1/31/2002,SO45843,312,11775,4,1,1
575,4/6/2015,3/9/2002,SO45848,340,14852,4,1,1
576,4/6/2015,3/2/2002,SO45845,311,23566,6,1,1
577,4/6/2015,3/8/2002,SO45847,345,26015,4,1,1
578,4/6/2015,2/14/2002,SO45846,314,23592,6,1,1
579,4/6/2015,3/9/2002,SO45849,312,20154,9,1,1
580,4/7/2015,3/16/2002,SO45852,340,18143,7,1,1
581,4/7/2015,2/8/2002,SO45854,312,15620,10,1,1
582,4/7/2015,12/26/2001,SO45858,350,11952,9,1,1
583,4/7/2015,3/2/2002,SO45855,338,14754,1,1,1
584,4/7/2015,12/15/2001,SO45851,312,11683,4,1,1
585,4/7/2015,12/11/2001,SO45853,313,15453,10,1,1
586,4/7/2015,2/8/2002,SO45856,311,20247,9,1,1
587,4/7/2015,12/26/2001,SO45850,310,11776,4,1,1
588,4/7/2015,1/3/2002,SO45857,351,11919,9,1,1
589,4/8/2015,1/8/2002,SO45861,311,12650,7,1,1
590,4/8/2015,3/24/2002,SO45860,312,23829,6,1,1
591,4/8/2015,1/18/2002,SO45859,314,12754,7,1,1
592,4/9/2015,12/16/2001,SO45862,312,14827,8,1,1
593,4/9/2015,3/25/2002,SO45864,311,19968,9,1,1
594,4/9/2015,12/15/2001,SO45866,310,15621,10,1,1
595,4/9/2015,1/3/2002,SO45865,312,20157,9,1,1
596,4/9/2015,1/1/2002,SO45863,314,11873,4,1,1
597,4/10/2015,2/19/2002,SO45867,312,11772,1,1,1
598,4/10/2015,12/29/2001,SO45868,310,14819,8,1,1
599,4/10/2015,1/5/2002,SO45871,326,25919,9,1,1
600,4/10/2015,2/7/2002,SO45869,310,14822,8,1,1
601,4/10/2015,2/28/2002,SO45870,349,26012,4,1,1
602,4/11/2015,12/19/2001,SO45873,314,11925,1,1,1
603,4/11/2015,3/1/2002,SO45874,351,20007,6,1,1
604,4/11/2015,2/2/2002,SO45876,314,19975,9,1,1
605,4/11/2015,1/27/2002,SO45875,310,20242,9,1,1
606,4/11/2015,1/21/2002,SO45872,347,11249,8,1,1
607,4/11/2015,1/5/2002,SO45877,351,11910,9,1,1
608,4/12/2015,1/22/2002,SO45889,350,11920,9,1,1
609,4/12/2015,2/16/2002,SO45882,312,11745,1,1,1
610,4/12/2015,1/22/2002,SO45886,348,26042,4,1,1
611,4/12/2015,3/12/2002,SO45879,338,19443,8,1,1
612,4/12/2015,3/3/2002,SO45881,310,23397,6,1,1
613,4/12/2015,2/13/2002,SO45887,330,14880,4,1,1
614,4/12/2015,1/3/2002,SO45883,313,11799,1,1,1
615,4/12/2015,3/4/2002,SO45884,313,11678,1,1,1
616,4/12/2015,1/19/2002,SO45885,313,12655,7,1,1
617,4/12/2015,1/31/2002,SO45880,313,11707,4,1,1
618,4/12/2015,12/29/2001,SO45878,310,12750,7,1,1
619,4/13/2015,12/18/2001,SO45893,313,23842,6,1,1
620,4/13/2015,3/2/2002,SO45890,349,11338,8,1,1
621,4/13/2015,1/2/2002,SO45891,346,11380,8,1,1
622,4/13/2015,1/15/2002,SO45892,312,20226,9,1,1
623,4/14/2015,12/23/2001,SO45895,311,11727,4,1,1
624,4/14/2015,2/26/2002,SO45896,311,12632,7,1,1
625,4/14/2015,2/12/2002,SO45894,332,19450,8,1,1
626,4/15/2015,3/14/2002,SO45898,310,23830,6,1,1
627,4/15/2015,12/23/2001,SO45904,311,20241,9,1,1
628,4/15/2015,12/16/2001,SO45906,312,20159,9,1,1
629,4/15/2015,1/2/2002,SO45902,314,15614,10,1,1
630,4/15/2015,2/28/2002,SO45900,312,11837,4,1,1
631,4/15/2015,1/6/2002,SO45901,312,11665,4,1,1
632,4/15/2015,3/19/2002,SO45909,349,11947,9,1,1
633,4/15/2015,12/16/2001,SO45908,347,11918,9,1,1
634,4/15/2015,2/8/2002,SO45903,310,15619,10,1,1
635,4/15/2015,3/11/2002,SO45897,313,11933,1,1,1
636,4/15/2015,12/22/2001,SO45899,310,11817,4,1,1
637,4/15/2015,1/12/2002,SO45905,311,20152,9,1,1
638,4/15/2015,2/7/2002,SO45907,310,20214,9,1,1
639,4/16/2015,2/11/2002,SO45911,314,11797,4,1,1
640,4/16/2015,2/17/2002,SO45915,347,11930,9,1,1
641,4/16/2015,3/10/2002,SO45910,311,11777,4,1,1
642,4/16/2015,1/31/2002,SO45913,344,26014,4,1,1
643,4/16/2015,12/22/2001,SO45916,346,11964,9,1,1
644,4/16/2015,3/13/2002,SO45912,312,23819,6,1,1
645,4/16/2015,1/10/2002,SO45914,349,11929,9,1,1
646,4/17/2015,12/19/2001,SO45923,313,11811,4,1,1
647,4/17/2015,3/18/2002,SO45921,312,11798,1,1,1
648,4/17/2015,12/24/2001,SO45917,346,11332,8,1,1
649,4/17/2015,1/24/2002,SO45925,347,11942,9,1,1
650,4/17/2015,3/15/2002,SO45919,312,11780,1,1,1
651,4/17/2015,12/18/2001,SO45922,314,23731,6,1,1
652,4/17/2015,2/4/2002,SO45920,311,23730,6,1,1
653,4/17/2015,3/5/2002,SO45924,310,14803,8,1,1
654,4/17/2015,3/8/2002,SO45918,313,11741,4,1,1
655,4/18/2015,3/31/2002,SO45929,310,11825,4,1,1
656,4/18/2015,3/12/2002,SO45926,311,23486,6,1,1
657,4/18/2015,3/16/2002,SO45927,312,11796,4,1,1
658,4/18/2015,2/3/2002,SO45930,328,18148,7,1,1
659,4/18/2015,1/9/2002,SO45928,313,11813,1,1,1
660,4/18/2015,3/7/2002,SO45932,310,20211,9,1,1
661,4/18/2015,3/8/2002,SO45931,310,20249,9,1,1
662,4/19/2015,3/8/2002,SO45934,313,11666,4,1,1
663,4/19/2015,1/20/2002,SO45936,349,26016,4,1,1
664,4/19/2015,1/18/2002,SO45935,326,19439,8,1,1
665,4/19/2015,3/2/2002,SO45933,313,11779,1,1,1
666,4/20/2015,12/21/2001,SO45938,311,11654,4,1,1
667,4/20/2015,3/28/2002,SO45942,312,20219,9,1,1
668,4/20/2015,3/27/2002,SO45940,313,20244,9,1,1
669,4/20/2015,2/9/2002,SO45947,351,11943,9,1,1
670,4/20/2015,3/31/2002,SO45939,334,14757,4,1,1
671,4/20/2015,12/25/2001,SO45943,310,20221,9,1,1
672,4/20/2015,2/10/2002,SO45941,310,19978,9,1,1
673,4/20/2015,2/25/2002,SO45946,350,11914,9,1,1
674,4/20/2015,12/30/2001,SO45937,312,14824,8,1,1
675,4/20/2015,1/28/2002,SO45945,324,25920,9,1,1
676,4/20/2015,3/24/2002,SO45944,312,20225,9,1,1
677,4/21/2015,2/5/2002,SO45948,342,14879,4,1,1
678,4/21/2015,4/6/2002,SO45950,312,19974,9,1,1
679,4/21/2015,3/6/2002,SO45951,348,11944,9,1,1
680,4/21/2015,3/22/2002,SO45952,347,11969,9,1,1
681,4/21/2015,2/22/2002,SO45949,310,19970,9,1,1
682,4/22/2015,1/4/2002,SO45954,314,11810,1,1,1
683,4/22/2015,4/7/2002,SO45955,344,26055,1,1,1
684,4/22/2015,12/26/2001,SO45956,312,19979,9,1,1
685,4/22/2015,1/8/2002,SO45953,314,23859,6,1,1
686,4/23/2015,3/22/2002,SO45963,310,20238,9,1,1
687,4/23/2015,1/15/2002,SO45966,345,11946,9,1,1
688,4/23/2015,1/7/2002,SO45965,320,25921,9,1,1
689,4/23/2015,4/4/2002,SO45958,311,11818,4,1,1
690,4/23/2015,1/8/2002,SO45959,311,11872,4,1,1
691,4/23/2015,1/12/2002,SO45961,312,12717,7,1,1
692,4/23/2015,1/31/2002,SO45964,310,20215,9,1,1
693,4/23/2015,3/19/2002,SO45960,314,11671,4,1,1
694,4/23/2015,1/7/2002,SO45957,312,11809,4,1,1
695,4/23/2015,1/28/2002,SO45962,310,20227,9,1,1
696,4/24/2015,4/8/2002,SO45968,311,11834,4,1,1
697,4/24/2015,1/19/2002,SO45969,310,20156,9,1,1
698,4/24/2015,1/3/2002,SO45967,326,19454,8,1,1
699,4/25/2015,3/22/2002,SO45971,345,11335,8,1,1
700,4/25/2015,4/5/2002,SO45973,313,11773,4,1,1
701,4/25/2015,1/29/2002,SO45972,324,19472,8,1,1
702,4/25/2015,2/15/2002,SO45976,314,20239,9,1,1
703,4/25/2015,1/27/2002,SO45978,350,11967,9,1,1
704,4/25/2015,3/25/2002,SO45975,324,14755,4,1,1
705,4/25/2015,3/2/2002,SO45977,313,20216,9,1,1
706,4/25/2015,1/13/2002,SO45974,347,26018,1,1,1
707,4/26/2015,1/20/2002,SO45980,312,15631,10,1,1
708,4/26/2015,12/29/2001,SO45982,310,19977,9,1,1
709,4/26/2015,1/10/2002,SO45981,310,12805,7,1,1
710,4/26/2015,2/5/2002,SO45979,311,15630,10,1,1
711,4/27/2015,1/9/2002,SO45991,351,11976,9,1,1
712,4/27/2015,3/1/2002,SO45984,313,11690,1,1,1
713,4/27/2015,3/23/2002,SO45986,314,11743,4,1,1
714,4/27/2015,12/30/2001,SO45989,311,12631,7,1,1
715,4/27/2015,2/27/2002,SO45988,314,11675,1,1,1
716,4/27/2015,2/26/2002,SO45985,314,11708,4,1,1
717,4/27/2015,3/31/2002,SO45990,314,12711,7,1,1
718,4/27/2015,1/27/2002,SO45983,314,14830,8,1,1
719,4/27/2015,12/28/2001,SO45987,310,11854,4,1,1
720,4/28/2015,3/30/2002,SO45995,310,23846,6,1,1
721,4/28/2015,3/20/2002,SO45998,342,25918,9,1,1
722,4/28/2015,1/10/2002,SO45997,324,14756,4,1,1
723,4/28/2015,2/19/2002,SO45994,311,11774,4,1,1
724,4/28/2015,1/28/2002,SO45993,313,11924,4,1,1
725,4/28/2015,1/11/2002,SO45992,334,19451,8,1,1
726,4/28/2015,2/16/2002,SO45996,312,11839,4,1,1
727,4/29/2015,4/5/2002,SO46004,311,11664,4,1,1
728,4/29/2015,1/4/2002,SO45999,311,23583,6,1,1
729,4/29/2015,3/11/2002,SO46006,313,20236,9,1,1
730,4/29/2015,12/30/2001,SO46003,312,11831,4,1,1
731,4/29/2015,1/18/2002,SO46000,310,11778,1,1,1
732,4/29/2015,4/14/2002,SO46002,310,11826,4,1,1
733,4/29/2015,1/29/2002,SO46005,312,12749,7,1,1
734,4/29/2015,2/5/2002,SO46001,310,23806,6,1,1
735,4/29/2015,3/6/2002,SO46008,348,11912,9,1,1
736,4/29/2015,3/28/2002,SO46009,344,11917,9,1,1
737,4/29/2015,12/30/2001,SO46007,312,20220,9,1,1
738,4/30/2015,1/1/2002,SO46013,311,11705,4,1,1
739,4/30/2015,3/1/2002,SO46011,351,11489,10,1,1
740,4/30/2015,1/22/2002,SO46021,314,19971,9,1,1
741,4/30/2015,3/19/2002,SO46010,348,11488,10,1,1
742,4/30/2015,2/4/2002,SO46015,313,23511,6,1,1
743,4/30/2015,1/16/2002,SO46014,313,23396,6,1,1
744,4/30/2015,1/14/2002,SO46017,314,11886,4,1,1
745,4/30/2015,2/26/2002,SO46022,346,11968,9,1,1
746,4/30/2015,2/26/2002,SO46016,312,11885,4,1,1
747,4/30/2015,1/24/2002,SO46020,313,20228,9,1,1
748,4/30/2015,3/1/2002,SO46018,312,11663,1,1,1
749,4/30/2015,3/25/2002,SO46019,340,14752,4,1,1
750,4/30/2015,2/16/2002,SO46012,330,19453,8,1,1
751,5/1/2015,1/1/2002,SO46110,311,12169,4,1,1
752,5/1/2015,3/27/2002,SO46118,314,20611,9,1,1
753,5/1/2015,4/12/2002,SO46114,313,12053,4,1,1
754,5/1/2015,2/1/2002,SO46117,310,20446,9,1,1
755,5/1/2015,2/16/2002,SO46112,312,11945,4,1,1
756,5/1/2015,3/23/2002,SO46108,310,12018,4,1,1
757,5/1/2015,1/20/2002,SO46111,311,11937,1,1,1
758,5/1/2015,2/13/2002,SO46116,332,14912,4,1,1
759,5/1/2015,1/4/2002,SO46113,310,11955,4,1,1
760,5/1/2015,2/13/2002,SO46115,312,12104,4,1,1
761,5/1/2015,3/4/2002,SO46109,312,12167,1,1,1
762,5/1/2015,4/1/2002,SO46119,326,25927,9,1,1
763,5/2/2015,1/8/2002,SO46123,312,12152,4,1,1
764,5/2/2015,1/5/2002,SO46120,313,12023,4,1,1
765,5/2/2015,1/27/2002,SO46121,312,12069,4,1,1
766,5/2/2015,4/5/2002,SO46124,311,20447,9,1,1
767,5/2/2015,1/19/2002,SO46122,313,24284,6,1,1
768,5/3/2015,1/12/2002,SO46125,310,11956,4,1,1
769,5/3/2015,1/12/2002,SO46127,334,14895,4,1,1
770,5/3/2015,4/14/2002,SO46129,313,20420,9,1,1
771,5/3/2015,3/3/2002,SO46128,314,14945,8,1,1
772,5/4/2015,4/3/2002,SO46133,312,12105,4,1,1
773,5/4/2015,3/8/2002,SO46130,311,12171,4,1,1
774,5/4/2015,2/5/2002,SO46139,347,11977,9,1,1
775,5/4/2015,3/13/2002,SO46135,313,20416,9,1,1
776,5/4/2015,4/19/2002,SO46137,313,20600,9,1,1
777,5/4/2015,4/7/2002,SO46138,311,13405,7,1,1
778,5/4/2015,1/19/2002,SO46140,350,11991,9,1,1
779,5/4/2015,2/21/2002,SO46134,312,20259,9,1,1
780,5/4/2015,2/28/2002,SO46136,312,20426,9,1,1
781,5/4/2015,1/8/2002,SO46131,312,11954,4,1,1
782,5/4/2015,2/1/2002,SO46132,314,23865,6,1,1
783,5/5/2015,2/9/2002,SO46142,311,24310,6,1,1
784,5/5/2015,4/1/2002,SO46143,347,26090,4,1,1
785,5/5/2015,3/17/2002,SO46144,350,26094,4,1,1
786,5/6/2015,1/13/2002,SO46146,345,11421,8,1,1
787,5/6/2015,3/10/2002,SO46151,351,26082,4,1,1
788,5/6/2015,2/20/2002,SO46154,349,11989,9,1,1
789,5/6/2015,4/11/2002,SO46148,310,12052,4,1,1
790,5/6/2015,1/6/2002,SO46153,324,25928,9,1,1
791,5/6/2015,3/27/2002,SO46150,336,20569,10,1,1
792,5/6/2015,4/9/2002,SO46147,320,19476,8,1,1
793,5/6/2015,3/20/2002,SO46149,311,12120,1,1,1
794,5/7/2015,3/8/2002,SO46155,310,12076,4,1,1
795,5/7/2015,2/18/2002,SO46157,345,26056,4,1,1
796,5/7/2015,1/7/2002,SO46158,320,25926,9,1,1
797,5/7/2015,4/6/2002,SO46156,314,12118,4,1,1
798,5/7/2015,4/5/2002,SO46159,351,11996,9,1,1
799,5/8/2015,3/2/2002,SO46162,313,12163,4,1,1
800,5/8/2015,4/2/2002,SO46163,312,12042,1,1,1
801,5/8/2015,3/18/2002,SO46169,313,12094,4,1,1
802,5/8/2015,3/10/2002,SO46168,334,25936,9,1,1
803,5/8/2015,1/30/2002,SO46165,310,12141,1,1,1
804,5/8/2015,1/14/2002,SO46167,347,11997,9,1,1
805,5/8/2015,4/5/2002,SO46166,313,15657,10,1,1
806,5/8/2015,4/10/2002,SO46164,312,12079,4,1,1
807,5/8/2015,2/18/2002,SO46161,311,12819,7,1,1
808,5/8/2015,3/27/2002,SO46160,351,11412,8,1,1
809,5/9/2015,1/27/2002,SO46172,310,12030,1,1,1
810,5/9/2015,2/8/2002,SO46175,349,12003,9,1,1
811,5/9/2015,4/15/2002,SO46170,312,12156,4,1,1
812,5/9/2015,4/20/2002,SO46174,311,20608,9,1,1
813,5/9/2015,1/26/2002,SO46171,310,24342,6,1,1
814,5/9/2015,1/24/2002,SO46173,311,20283,9,1,1
815,5/10/2015,3/14/2002,SO46176,349,11491,10,1,1
816,5/10/2015,4/18/2002,SO46177,312,12102,4,1,1
817,5/10/2015,1/31/2002,SO46178,334,25937,9,1,1
818,5/11/2015,2/21/2002,SO46180,310,12084,1,1,1
819,5/11/2015,3/28/2002,SO46179,313,11983,4,1,1
820,5/11/2015,3/28/2002,SO46181,348,12004,9,1,1
821,5/11/2015,2/4/2002,SO46182,346,11995,9,1,1
822,5/12/2015,3/5/2002,SO46183,351,28492,7,1,1
823,5/12/2015,3/14/2002,SO46190,312,15653,10,1,1
824,5/12/2015,2/22/2002,SO46185,314,15632,10,1,1
825,5/12/2015,4/9/2002,SO46187,313,24235,6,1,1
826,5/12/2015,4/16/2002,SO46189,312,20606,9,1,1
827,5/12/2015,2/21/2002,SO46191,310,14956,8,1,1
828,5/12/2015,4/27/2002,SO46188,310,20430,9,1,1
829,5/12/2015,1/24/2002,SO46186,310,12041,1,1,1
830,5/13/2015,4/19/2002,SO46202,320,25935,9,1,1
831,5/13/2015,2/21/2002,SO46197,347,26061,4,1,1
832,5/13/2015,4/5/2002,SO46200,310,20260,9,1,1
833,5/13/2015,4/19/2002,SO46195,314,12027,1,1,1
834,5/13/2015,3/22/2002,SO46199,314,20256,9,1,1
835,5/13/2015,3/4/2002,SO46201,314,20610,9,1,1
836,5/13/2015,4/17/2002,SO46203,346,11999,9,1,1
837,5/13/2015,4/3/2002,SO46204,348,11988,9,1,1
838,5/13/2015,3/19/2002,SO46194,313,11939,4,1,1
839,5/13/2015,3/18/2002,SO46196,310,12109,1,1,1
840,5/13/2015,1/20/2002,SO46192,314,12830,7,1,1
841,5/13/2015,3/19/2002,SO46198,344,26089,4,1,1
842,5/13/2015,4/26/2002,SO46193,342,18634,7,1,1
843,5/14/2015,4/19/2002,SO46209,312,12849,7,1,1
844,5/14/2015,4/19/2002,SO46207,348,26091,4,1,1
845,5/14/2015,1/30/2002,SO46208,311,20284,9,1,1
846,5/14/2015,4/9/2002,SO46206,348,20023,6,1,1
847,5/14/2015,3/2/2002,SO46210,313,12866,7,1,1
848,5/14/2015,3/4/2002,SO46205,313,12162,4,1,1
849,5/15/2015,2/17/2002,SO46213,314,12050,4,1,1
850,5/15/2015,3/14/2002,SO46216,314,20456,9,1,1
851,5/15/2015,2/22/2002,SO46215,310,20429,9,1,1
852,5/15/2015,1/25/2002,SO46212,312,12173,4,1,1
853,5/15/2015,4/2/2002,SO46211,328,18163,7,1,1
854,5/15/2015,3/9/2002,SO46217,314,20614,9,1,1
855,5/15/2015,1/21/2002,SO46214,311,12072,4,1,1
856,5/16/2015,4/18/2002,SO46219,313,24332,6,1,1
857,5/16/2015,2/11/2002,SO46224,328,14902,4,1,1
858,5/16/2015,1/31/2002,SO46218,313,12820,7,1,1
859,5/16/2015,4/27/2002,SO46227,351,11990,9,1,1
860,5/16/2015,3/28/2002,SO46226,313,13263,7,1,1
861,5/16/2015,3/5/2002,SO46222,336,14891,4,1,1
862,5/16/2015,3/3/2002,SO46225,313,20261,9,1,1
863,5/16/2015,4/9/2002,SO46228,349,11993,9,1,1
864,5/16/2015,4/4/2002,SO46223,326,14892,4,1,1
865,5/16/2015,3/11/2002,SO46220,313,24344,6,1,1
866,5/16/2015,2/5/2002,SO46221,314,23866,6,1,1
867,5/17/2015,3/5/2002,SO46229,344,11395,8,1,1
868,5/17/2015,1/17/2002,SO46234,312,12110,4,1,1
